send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts
2026-04-22,2026-04-21,33-41101,III,2026,Jl. Tol Purbaleunyi Km. 72 (B) Purwakarta,Kab Purwakarta,CODO I,SBM Karawang III Fuel,TAGE1,TAGE2,CERTIFIED,CERTIFIED,"89,91","85,67",100,"87,7",95,"71,7",Pasti Pas Good,
2026-04-07,2026-04-07,33-41201,III,2026,Jl. Toll Cipali Km. 101 A Subang,Kab Subang,CODO I,SBM Karawang III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"91,99",92,"99,09","93,79",95,"64,1",Pasti Pas Excellent,
2026-04-23,2026-04-21,33-45102,III,2026,Tol Kanci-Pejagan km 228A,Kab Cirebon,CODO I,SBM Cirebon I Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,"91,23","90,67","96,52","90,85",90,"78,87",Pasti Pas Excellent,
2026-04-18,2026-04-16,33-45201,III,2026,JL. RAYA BARU LEUWI GEDE KEL. LEUWI GEDE / KEC. WIDASARI - INDRAMAYU,Kabupaten Indramayu,,SBM Cirebon II Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,"81,91","76,44","94,63","83,77",81,"46,33",Basic,
2026-04-09,2026-04-07,33-45423,III,2026,Jl. Tol Cipali KM 164,Kab Majalengka,,SBM Cirebon II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"88,86","88,33","96,52","89,1",83,"72,57",Pasti Pas Excellent,
2026-04-20,2026-04-20,33-46101,III,2026,jl  Raya Karangnunggal - Cibalong,Kab Tasikmalaya,CODO I,SBM Bandung IV Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"89,09","87,33","94,89","93,3",96,"61,7",Pasti Pas Good,
2026-04-23,2026-04-22,33-46401,III,2026,Jl. Raya sentral ds cikuten kec singaparna ,Kab. Tasikmalaya,CODO I,SBM Bandung IV Fuel,TAGE2,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,"86,52","84,33","96,35","89,25",92,"52,5",Basic,Masa Berlaku APAR
2026-04-07,2026-04-06,34-10201,III,2026,Jl. Penjernihan Raya Pejompongan No. 1,Kota Jakarta Pusat,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"94,38","92,67",100,"94,99",98,"77,9",Pasti Pas Excellent,
2026-04-20,2026-04-18,34-10206,III,2026,Jl. Hanglekir 1 No.4,Kota Jakarta Pusat,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"94,22","93,33","98,47","92,6",99,"82,7",Pasti Pas Excellent,
2026-04-16,2026-04-15,34-10504,III,2026,Jl. Ahmad Yani By Pass,Kota Jakarta Pusat,DODO,SBM Jabode I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"83,7",89,"87,22","86,84",91,"43,71",Pasti Pas Good,
2026-04-09,2026-04-08,34-10506,III,2026,Jl. LetJen. Suprapto,Kota Jakarta Pusat,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,82",96,"98,47","92,1",89,"61,68",Pasti Pas Good,
2026-04-11,2026-04-08,34-10603,III,2026,Jl. Gunung Sahari,Kota Jakarta Pusat,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,31","91,33",100,"91,6",95,"60,98",Pasti Pas Good,
2026-04-22,2026-04-22,34-10604,III,2026,Jl. Bungur Besar No. 103,Kota Jakarta Pusat,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,76","93,33",100,"85,65",71,"55,28",Pasti Pas Good,
2026-04-22,2026-04-22,34-10702,III,2026,Jl. Pangeran Jayakarta,Kota Jakarta Pusat,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"91,26","95,85",100,"90,4",84,"61,8",Pasti Pas Excellent,
2026-04-07,2026-04-07,34-11103,III,2026,Jl. KS Tubun No. 20 Petamburan Jakbar,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,87","91,67","98,99","88,99",91,"47,53",Pasti Pas Good,
2026-04-15,2026-04-15,34-11201,III,2026,Jl. KH Moh. Mansyur No.133,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"90,74","93,33",100,"88,86",74,"75,58",Pasti Pas Excellent,
2026-04-15,2026-04-15,34-11403,III,2026,Jl. Kemanggisan Utama Raya 6-8,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,99","91,33",100,"88,9",72,"56,08",Pasti Pas Good,
2026-04-09,2026-04-07,34-11404,III,2026,Jl. Dr. Latumenten Tambora No. 20,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,6","92,67",100,"92,77",97,"55,28",Pasti Pas Good,
2026-04-07,2026-04-07,34-11405,III,2026,Jl. Palmerah Utara No. 56,Kota Jakarta Barat,,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"91,06","90,67",100,"88,66",94,"65,58",Pasti Pas Excellent,
2026-04-07,2026-04-07,34-11505,III,2026,JL.Kemanggisan Keb. Jeruk,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,34","91,33",100,"85,78",91,"36,96",Pasti Pas Good,
2026-04-02,2026-04-02,34-11508,III,2026,Jl. Kelapa Dua No.15  Kebon Jeruk,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"94,01","96,67",100,"94,48",95,"66,1",Pasti Pas Excellent,
2026-04-06,2026-04-04,34-11512,III,2026,Jl. Arteri Panjang Kebun Jeruk No. 45,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"92,26","92,67",100,"92,98",97,"61,7",Pasti Pas Good,
2026-04-09,2026-04-08,34-11604,III,2026,"Jl. Ulujami Raya, Srengseng Swadarma",Kota Jakarta Barat,COCO,SBM Jabode II Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,"79,41","77,67","79,62","90,55",95,"46,13",Pasti Pas Good,Izin Prinsip
2026-04-13,2026-04-13,34-11609,III,2026,Jl. Joglo Raya No. 77,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,28","92,67",100,"91,86",97,"54,1",Pasti Pas Good,
2026-04-01,2026-04-01,34-11612,III,2026,Jl. Raya Kembang Kerep Meruya Ilir,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"92,83","92,67",100,"93,48",99,"64,3",Pasti Pas Excellent,
2026-04-24,2026-04-24,34-11705,III,2026,JL.DURI KOSAMBI,Kodya Jakarta Barat,,SBM Jabode II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"88,75",87,100,"92,44",97,"44,5",Pasti Pas Good,
2026-04-24,2026-04-24,34-11708,III,2026,"JL. DURI KOSAMBI - UJUNG ASPAL, JAKARTA BARAT",Kodya Jakarta Barat,,SBM Jabode II Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,"89,76","93,33",100,"89,13",81,"58,2",Pasti Pas Good,
2026-04-09,2026-04-09,34-11710,III,2026,Jl. Outer Ringroad Cengkareng,Kota Jakarta Barat,,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,49","87,67","99,09","86,98",97,"63,48",Pasti Pas Good,
2026-04-09,2026-04-09,34-11711,III,2026,Jl. Cendrawasih 99 Cengkareng,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"90,75","86,33","99,09","89,69",99,"72,98",Pasti Pas Excellent,
2026-04-21,2026-04-21,34-11712,III,2026,Jl. Daan Mogot KM. 12 No. 5,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"87,4","81,67",100,"92,55",92,"51,78",Pasti Pas Good,
2026-04-09,2026-04-09,34-11714,III,2026,"Jl. Lingkar Luar Barat, Rawa Buaya",Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"91,01","91,33","99,09","89,12",99,"61,48",Pasti Pas Excellent,
2026-04-13,2026-04-11,34-11801,III,2026,Jl. Peta Barat No. 3. Pegadungan,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,"89,06",90,"98,54","87,58",84,"65,88",Pasti Pas Excellent,
2026-04-01,2026-04-01,34-11802,III,2026,Jl. Kamal Raya No.20,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"92,39","96,67",100,"87,74",97,"61,23",Pasti Pas Good,
2026-04-13,2026-04-11,34-11804,III,2026,"JL.PETA BARAT KALIDERES, JAKARTA BARAT",Kodya Jakarta Barat,,SBM Jabode II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"90,15","92,67",100,"93,5",94,"42,6",Pasti Pas Good,
2026-04-07,2026-04-06,34-11806,III,2026,Jl. Satu Maret Pegadungan Kalideres,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"88,82","88,67","95,21","89,95",99,"57,58",Pasti Pas Excellent,
2026-04-06,2026-04-02,34-12303,III,2026,Jl. Bintaro Permai Raya,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,11","92,67",100,"90,89",95,"56,4",Pasti Pas Good,
2026-04-02,2026-04-02,34-12304,III,2026,Jl. Bintaro Permai Raya No.45,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"93,11",90,100,"94,27",99,"73,5",Pasti Pas Excellent,
2026-04-17,2026-04-15,34-12307,III,2026,Jl. Ciputat Raya No.12 Pondok Pinang,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"91,39",90,100,"92,9",96,"62,2",Pasti Pas Good,
2026-04-23,2026-04-23,34-12401,III,2026,Jl. Fatmawati Raya,Kota Jakarta Selatan,,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,85","88,33","98,47","93,6",87,64,Pasti Pas Good,
2026-04-06,2026-04-02,34-12410,III,2026,"Jl. Karang Tengah Raya No 7-8, Lebak Bulus",Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"91,72","92,67",100,"87,56",99,"65,2",Pasti Pas Good,
2026-04-23,2026-04-23,34-12502,III,2026,Jl. Lingkar selatan Ps. Minggu (TB. Simatupang),Kota Jakarta Selatan,,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"85,99","93,33",100,"86,82",68,"38,33",Pasti Pas Good,
2026-04-20,2026-04-20,34-12503,III,2026,Jl. Raya Pasar Minggu No. 100,Kota Jakarta Selatan,,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,19",86,100,"89,49",87,"57,83",Pasti Pas Good,
2026-04-16,2026-04-15,34-12504,III,2026,Jl. Ampera,Kota Jakarta Selatan,,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,7","91,33",100,"91,99",85,"54,1",Pasti Pas Good,
2026-04-23,2026-04-23,34-12508,III,2026,Jl. Jagakarsa  No.4 Pasar Minggu,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,5",92,100,"89,1",89,"61,76",Pasti Pas Good,
2026-04-24,2026-04-24,34-12509,III,2026,"Jl. Taman Margasatwa Kav 21-22, Ragunan",Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,23",84,100,"86,12","84,5","63,28",Pasti Pas Good,
2026-04-16,2026-04-15,34-12512,III,2026,"Jl. Margasatwa, Jakarta Selatan",Kota Jakarta Selatan,,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"93,19","92,67",100,"91,65",97,"73,53",Pasti Pas Good,
2026-04-09,2026-04-08,34-12601,III,2026,Jl. Moh. kahfi 2,Kota Jakarta Selatan,,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,53","91,33",100,"92,6",92,"54,1",Pasti Pas Good,
2026-04-09,2026-04-09,34-12602,III,2026,Jl. Lenteng Agung,Kota Jakarta Selatan,,SBM Jabode III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"94,85","96,67",100,"93,98",99,"71,6",Pasti Pas Excellent,
2026-04-09,2026-04-09,34-12608,III,2026,Jl. Raya Jagakarsa 1A,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,35",90,100,"90,42",97,"65,6",Pasti Pas Good,
2026-04-09,2026-04-08,34-12610,III,2026,Jl. Moh Kahfi II No. 17 Jagakarsa,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,67","91,33",100,"93,6",98,"57,6",Pasti Pas Good,
2026-04-20,2026-04-20,34-12804,III,2026,"Jl.DR.Supomo,Tebet",Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,"77,73",87,"61,67","93,1",97,"48,2",Pasti Pas Good,
2026-04-07,2026-04-06,34-12805,III,2026,"Jl. Raya Casablanca, Menteng Dalam",Kota Jakarta Selatan,,SBM Jabode III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"94,1","92,67",100,"94,18",99,"75,6",Pasti Pas Excellent,
2026-04-20,2026-04-17,34-12806,III,2026,"Jl. Prof. Dr. Soepomo, SH No. 50, Tebet",Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,85",92,100,92,99,"59,38",Pasti Pas Good,
2026-04-20,2026-04-17,34-12901,III,2026,"Jl. Minangkabau No. 33, Manggarai",Kota Jakarta Selatan,,SBM Jabode III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"93,37","93,33",100,"91,3",99,"72,2",Pasti Pas Excellent,
2026-04-08,2026-04-07,34-12902,III,2026,Jl. Gatot Subroto Kav. 31 A,Kota Jakarta Selatan,,SBM Jabode III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"94,58","92,67","99,04","93,7",99,"84,3",Pasti Pas Excellent,
2026-04-16,2026-04-15,34-13101,III,2026,Jl. Jend. A. Yani Utan Kayu,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,"91,88","93,33",100,"90,4",97,"60,98",Pasti Pas Good,
2026-04-08,2026-04-08,34-13102,III,2026,Jl. Matraman Raya No. 44,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,91","93,33",100,"85,65",73,"54,48",Pasti Pas Good,
2026-04-06,2026-04-04,34-13103,III,2026,Jl. Matraman Raya,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,44","90,67",100,"86,26",89,"60,98",Pasti Pas Good,
2026-04-07,2026-04-04,34-13104,III,2026,Jl. Raya Matraman no 53,Kota Jakarta Timur,,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"92,32","95,33",100,"95,8",95,"50,63",Pasti Pas Good,
2026-04-13,2026-04-11,34-13201,III,2026,"JL.CIPINANG LONTAR, JAKARTA TIMUR",Kodya Jakarta Timur,,SBM Jabode I Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,"91,89","95,33",100,"92,75",99,"48,4",Pasti Pas Good,
2026-04-16,2026-04-16,34-13202,III,2026,Jl. Perintis Kemerdekaan Kav. 194,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,69","92,67",100,"88,39",90,"52,23",Pasti Pas Good,
2026-04-13,2026-04-13,34-13205,III,2026,Jl. Perintis Kemerdekaan Pulo Nangka,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,5",92,100,"89,19",97,"63,28",Pasti Pas Good,
2026-04-13,2026-04-13,34-13209,III,2026,Jl. Pemuda No.40-41 Rawamangun,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"93,38",92,100,"89,12",100,"79,3",Pasti Pas Excellent,
2026-04-04,2026-04-04,34-13307,III,2026,Jl. Jatinegara Barat No. 83,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,11","90,67",100,"86,94",95,"49,93",Pasti Pas Good,
2026-04-04,2026-04-04,34-13401,III,2026,"Jl Inspeksi Kalimalang, Kel.Pondok Kelapa, Duren Sawit",Kota Jakarta Timur,DODO,SBM Jabode I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"93,61","97,33",100,"91,9",100,"60,3",Pasti Pas Good,
2026-04-07,2026-04-04,34-13403,III,2026,Jl. Pahlawan Revolusi No. 3,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,92",94,"98,47","91,53",96,"42,8",Pasti Pas Good,
2026-04-11,2026-04-11,34-13406,III,2026,Jl. Bintara Jaya Raya Pondok Kopi,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,96","91,33",100,"88,39",92,"46,96",Pasti Pas Good,
2026-04-04,2026-04-04,34-13409,III,2026,"JL.RADEN INTAN , JAKARTA TIMUR",Kodya Jakarta Timur,,SBM Jabode I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,"90,9",94,100,"94,4",88,"47,21",Pasti Pas Good,
2026-04-13,2026-04-11,34-13413,III,2026,Jl. Raya Cipinang Jaya Blok J 142 - 146,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"94,14","93,33",100,"94,6",99,"73,3",Pasti Pas Excellent,
2026-04-11,2026-04-10,34-13414,III,2026,Jl. Basuki Rachmat No. 64,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,"88,32","90,67",100,"86,2","77,5","61,28",Pasti Pas Good,Izin Prinsip
2026-04-06,2026-04-06,34-13415,III,2026,Jl. R.S. Soekamto Pondok Kopi,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"86,91","86,67",100,"87,74","72,5","61,23",Pasti Pas Good,
2026-04-23,2026-04-22,34-13416,III,2026,Jl. RS. Sukamto,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,CA,Re-CA1,NOT CERTIFIED,NOT CERTIFIED,"88,21","88,22","97,23","90,42","92,5","53,41",Basic,Izin Prinsip
2026-04-06,2026-04-06,34-13501,III,2026,Jl. Raya Condet No. 321,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,57","90,67",100,"86,9",82,"47,93",Pasti Pas Good,
2026-04-02,2026-04-02,34-13502,III,2026,Jl. Condet Raya,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"91,86","86,67",100,"91,29",100,"76,1",Pasti Pas Excellent,
2026-04-06,2026-04-06,34-13503,III,2026,Jl. Taman Mini Pintu I,Kota Jakarta Timur,,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,98","92,67","98,54","92,1",88,"54,1",Pasti Pas Good,
2026-04-08,2026-04-08,34-13505,III,2026,Jl. Kramat Jati No. 109-110,Kota Jakarta Timur,,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,16","91,33","99,04","91,36","94,5","63,28",Pasti Pas Good,
2026-04-01,2026-04-01,34-13602,III,2026,Jl. Dewi Sartika No. 184,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,84",92,100,"85,25",92,"39,93",Pasti Pas Good,
2026-04-13,2026-04-13,34-13704,III,2026,"JL.RY BOGOR CIJANTUNG, JAKARTA TIMUR",Kodya Jakarta Timur,,SBM Jabode I Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,"87,93",90,100,"92,3",82,"42,8",Pasti Pas Good,
2026-04-21,2026-04-21,34-13708,III,2026,"JL. RAYA KELAPA DUA, , JAKARTA TIMUR",Kodya Jakarta Timur,DODO,SBM Jabode I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,"88,2",87,100,"89,9",93,"48,33",Pasti Pas Good,
2026-04-13,2026-04-13,34-13709,III,2026,JL.Raya PKP No. 1 Ciracas,Kota Jakarta Timur,,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,44","92,67",100,"93,6",97,"52,3",Pasti Pas Good,
2026-04-09,2026-04-08,34-13711,III,2026,Jl. Raya Bogor km.21 Kel. Kp Rambutan,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"92,74","91,33",100,"91,82",99,"70,6",Pasti Pas Excellent,
2026-04-06,2026-04-06,34-13801,III,2026,Jl. TMII Pintu 2,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"93,53","97,33",100,"94,2",96,"58,93",Pasti Pas Good,
2026-04-11,2026-04-10,34-13803,III,2026,Jl. Raya Ceger Cipayung,Kota Jakarta Timur,,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,09","92,67",100,"93,38",97,"49,13",Pasti Pas Good,
2026-04-11,2026-04-10,34-13805,III,2026,Jl. Raya Pagelaran 47 Setu Cipayung,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,48","91,33",100,"86,84",97,"60,18",Pasti Pas Good,
2026-04-09,2026-04-09,34-13806,III,2026,Jl. Supriyadi (Outer Ringroad Kp. Rambutan),Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"92,34","92,67",100,"89,66",99,"67,1",Pasti Pas Excellent,
2026-04-14,2026-04-13,34-13808,III,2026,Jl. Raya Cipayung Kav. 1,Kota Jakarta Timur,,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,45","92,67",100,"93,4",99,"50,78",Pasti Pas Good,
2026-04-23,2026-04-23,34-13809,III,2026,Jl. Tol Jagorawi KM.10-100 Jalur A,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"93,59","96,67",100,"94,48",89,"67,9",Pasti Pas Excellent,
2026-04-06,2026-04-06,34-13810,III,2026,"Jl Raya Hankam, Kec. Cipayung",Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"93,47","92,67","98,47","94,48",99,"73,3",Pasti Pas Excellent,
2026-04-07,2026-04-06,34-13811,III,2026,Jl. Raya Bina Marga RT/RW 005/05 Kel. Cipayung Kec. Ceger,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94,"92,67",100,"94,48",99,74,Pasti Pas Excellent,
2026-04-01,2026-04-01,34-13901,III,2026,Jl. Raya Bekasi No. 29,Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,83","93,33",100,"88,55",78,"53,23",Pasti Pas Good,
2026-04-08,2026-04-08,34-13903,III,2026,JL.RY PENGGILINGAN,Kodya Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,32","93,33",100,88,87,"60,3",Pasti Pas Good,
2026-04-09,2026-04-09,34-13908,III,2026,"Jl. Sri Sultan Hamengkubuwono IX, Ujung Menteng",Kota Jakarta Timur,DODO,SBM Jabode I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"87,04","86,67",100,"86,29",78,"59,43",Pasti Pas Good,
2026-04-07,2026-04-07,34-14106,III,2026,Jl. Bidara Marunda Cilincing,Kota Jakarta Utara,,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"88,83","90,67",100,"85,75",94,"50,8",Pasti Pas Good,
2026-04-11,2026-04-06,34-14108,III,2026,Jl. Surabaya KBN Marunda - Jakut,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,58","92,67",100,"93,05",99,"42,6",Pasti Pas Good,
2026-04-09,2026-04-06,34-14109,III,2026,Jl. Raya Cilincing No. 17,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"89,37","91,33","98,47","92,35",97,"42,63",Pasti Pas Good,
2026-04-23,2026-04-22,34-14210,III,2026,Jl. Central Bisnis Artha Gading No.2,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"94,82","96,67",100,"93,6",99,"72,1",Pasti Pas Excellent,
2026-04-13,2026-04-09,34-14301,III,2026,Jl Danau Sunter Utara,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"91,82","91,33",100,"90,9",99,"63,48",Pasti Pas Good,
2026-04-22,2026-04-22,34-14304,III,2026,Jl. Tongkol Tanjung Priok,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"93,03","96,67",100,"91,6",95,"62,2",Pasti Pas Good,
2026-04-07,2026-04-07,34-14305,III,2026,JL Sunter Kemayoran Jakarta Utara,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,"91,76",92,100,"89,38",89,"73,9",Pasti Pas Excellent,
2026-04-23,2026-04-22,34-14308,III,2026,Jl. Enggano Raya No. 14-16 Jakut,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,"90,68","96,67",100,"90,08",75,"61,7",Pasti Pas Good,
2026-04-13,2026-04-09,34-14310,III,2026,"Jl. Gaya Motor, Sunter",Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAGE,DAE,CERTIFIED,CERTIFIED,"91,69","92,67",100,"93,7",89,"62,53",Pasti Pas Excellent,
