send_date,Audit Date,spbu_no,region,year,address,city_name,tipe_spbu,rayon,audit_level,audit_next,good_status,excellent_status,Total Score,SSS,EQnQ,RFS,VFC,EPO,kelas_spbu,penalty_good_alerts,penalty_excellent_alerts
2025-05-15,2025-05-15,54-64406,V,2025,Ds. Mancon Kec. Wilangan Kab. Nganjuk,Kab Nganjuk,,SBM Kediri I Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,88.59,88.33,100.00,91.20,98.00,40.48,Pasti Pas Good,APAB,"NFR, APAB, Produk JBU"
2025-05-14,2025-05-14,44-56216,IV,2025,"Jln. Suwardi Suwandi KM.3, Kel.Madureso, Kec.Temanggung, ",Kab Temanggung,DODO,SBM Semarang II Fuel,DAE,DAGE,CERTIFIED,NOT CERTIFIED,94.47,99.33,100.00,94.90,100.00,56.90,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,34-16909,III,2025,"Jl.Raya Cimanggis, DEPOK",Kota Depok,DODO,SBM Jabode III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,95.25,95.00,100.00,92.75,100.00,82.00,Pasti Pas Excellent,,
2025-05-14,2025-05-14,14-201133,I,2025,Jl. Kapten Sumarsono No. 87 Kec. Suggal,Kab Deli Serdang,DODO,SBM Medan II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.78,92.00,96.52,95.20,98.00,43.88,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-14,2025-05-14,34-12115,III,2025,Jl.Radio Dalam no.123 Gandaria Utara,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,97.69,98.33,100.00,95.60,100.00,90.70,Pasti Pas Excellent,,
2025-05-14,2025-05-14,34-40509,III,2025,JL. RAYA CIKAMUNING,Kab Bandung Barat,DODO,SBM Bandung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.29,95.33,92.72,91.91,70.00,54.86,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-07-02,2025-05-14,54-65334,V,2025,Jl. Raya Songgoriti Batu Malang,Kota Batu,,SBM Malang I Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,89.21,91.33,100.00,89.55,91.50,47.53,Pasti Pas Good,,"Produk JBU, NFR, Jalur Fast Track, Rompi Khusus"
2025-05-14,2025-05-14,34-15144,III,2025,Jl. Daan Mogot Km 19.8,Kota Tangerang,DODO,SBM Banten I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.76,92.67,89.05,89.20,93.00,51.05,Pasti Pas Good,,"NFR, Produk JBU, Jalur Fast Track"
2025-05-14,2025-05-14,24-30105,II,2025,Jl.MP Mangkunegara Kenten,Kota Palembang,DODO,SBM Sumsel I Fuel,DAG3,DAGE,CERTIFIED,NOT CERTIFIED,89.73,95.33,100.00,92.80,78.00,47.66,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-14,2025-05-14,44-50219,IV,2025,Jl. Perintis Kemerdekaan Banyumanik,Kota Semarang,DODO,SBM Semarang I Fuel,TAGE1,TAGE2,CERTIFIED,CERTIFIED,93.16,96.67,100.00,92.55,100.00,56.50,Pasti Pas Good,,
2025-05-14,2025-05-14,24-37248,II,2025,Jl. Rang Kayo Hitam Muaro Bungo,Kab Bungo,DODO,SBM Jambi II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,92.76,90.00,96.52,94.60,98.00,80.70,Pasti Pas Excellent,,
2025-05-14,2025-05-14,54-80118,V,2025,Jl. Tukad Pakerisan,Kota Denpasar,DODO,SBM Bali I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,93.22,96.67,95.21,92.49,93.00,78.50,Pasti Pas Excellent,,
2025-05-14,2025-05-14,54-601100,V,2025,Jl. Ngagel No. 185,Kota Surabaya,DODO,SBM Surabaya I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.66,96.67,100.00,92.14,100.00,72.40,Pasti Pas Excellent,,
2025-05-14,2025-05-14,44-57506,IV,2025,JL WR SOEPRATMAN DUKUH SUROBAYAN RT 1 RW 1 JETIS BAKI SUKOHARJO ,Kab Sukoharjo,DODO,SBM Yogyakarta III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.03,100.00,92.72,89.80,91.00,51.56,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-05-14,2025-05-14,34-14416,III,2025,Jl. Pluit Permai Raya,Kota Jakarta Utara,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,95.52,95.33,100.00,93.60,100.00,82.00,Pasti Pas Excellent,,
2025-05-14,2025-05-14,34-17520,III,2025,"Jl.Industri Pasir Gombong, Kec. Cikarang Utara",Kab Bekasi,DODO,SBM Karawang I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,93.71,96.67,100.00,97.00,100.00,53.10,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,54-83203,V,2025,Jl. Majapahit No. 40,Kota Mataram,DODO,SBM NTB I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.02,84.56,100.00,87.10,100.00,64.20,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,14-281148,I,2025,"Jl. Sisingamangaraja, Kel. Rintis, Kec. Lima Puluh, Kota Pekanbaru, Riau ",Kota Pekanbaru,DODO,SBM Riau I Fuel,DAG2,DAG3,CERTIFIED,NOT CERTIFIED,94.53,96.67,100.00,98.30,94.00,64.76,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-14,2025-05-14,74-90228,VII,2025,Jl Antang Raya,Kota Makassar,,SBM Sulselbar I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.3,86.67,100.00,89.48,92.50,71.56,Pasti Pas Good,,Rompi Khusus
2025-05-14,2025-05-14,44-56115,IV,2025,"Jl. P. Diponegoro No.8, Cacaban",Kota Magelang,DODO,SBM Yogyakarta II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.98,98.67,92.72,95.45,98.00,66.80,Pasti Pas Good,,Jalur Fast Track
2025-05-14,2025-05-14,24-35174,II,2025,Jl. Zainal Abidin Pagar Dewa,Kota Bandar Lampung,DODO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.93,93.33,93.29,91.66,91.50,54.64,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, Rompi Khusus"
2025-05-14,2025-05-14,24-301190,II,2025,JL. RA Abusamah No. 7 Palembang,Kota Palembang,DODO,SBM Sumsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,92.46,91.33,100.00,96.83,100.00,56.90,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,44-50505,IV,2025,Jl. Bawen Randu Gunting Klepu Semarang,Kab Semarang,DODO,SBM Semarang I Fuel,TAG2,TAG3,CERTIFIED,NOT CERTIFIED,90.5,89.33,100.00,92.20,100.00,52.56,Pasti Pas Good,,"NFR, Produk JBU"
2025-06-17,2025-05-14,34-16713,III,2025,"Jl. Mayjen H. E. Sukma,  Cikereteg",Kab Bogor,DODO,SBM Jabode V Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,83.79,91.33,91.67,73.74,88.00,53.23,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-05-14,2025-05-14,24-332124,II,2025,"Jl. Air Kenanga, Sungailiat",Kab Bangka,DODO,SBM Babel I,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,91.64,95.33,99.04,92.10,85.50,63.60,Pasti Pas Good,,"Rompi Khusus, Jalur Fast Track"
2025-05-14,2025-05-14,34-46201,III,2025,Jl. Raya Ciamis Banjar Cimaragas,Kab Ciamis,DODO,SBM Bandung IV Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,80.94,87.33,88.50,69.31,91.50,51.93,Pasti Pas Good,"APAB, Masa Berlaku APAR","NFR, Jalur Fast Track, APAB, Rompi Khusus, Masa Berlaku APAR"
2025-05-14,2025-05-14,34-40331,III,2025,Jl. Raya Cicalengka KM. 35 Nagrog,Kab Bandung,DODO,SBM Bandung II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.67,96.00,100.00,92.75,100.00,73.20,Pasti Pas Excellent,,
2025-05-14,2025-05-14,24-37582,II,2025,"Jl.lintas tebo-jambi, desa sungai alai kec.Tebo Tengah kab. Tebo",Kab Bungo,DODO,SBM Jambi II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,91.52,92.33,100.00,96.05,98.00,48.10,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,34-46211,III,2025,Jl Jend Sudirman Imbanagara Kab. Ciamis,Kab Ciamis,DODO,SBM Bandung IV Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,86.77,92.67,100.00,85.40,74.00,44.90,Pasti Pas Good,,"NFR, Jalur Fast Track"
2025-05-14,2025-05-14,34-12113,III,2025,Jl. Pangeran Antasari,Kota Jakarta Selatan,DODO,SBM Jabode III Fuel,DAE,DAGE,CERTIFIED,NOT CERTIFIED,95.73,99.00,100.00,95.90,100.00,68.48,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,33-14201,III,2025,JL. BOULEVARD GADING ORCHAD RT 03/03 PEGANGSAAN DUA,Kota Jakarta Utara,CODO I,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,96.62,96.67,100.00,100.00,100.00,76.18,Pasti Pas Excellent,,
2025-05-14,2025-05-14,34-15122,III,2025,Jl. Imam Bonjol Karawachi,Kota Tangerang,DODO,SBM Banten I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,90.65,96.67,100.00,94.80,79.00,47.93,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-14,2025-05-14,44-52124,IV,2025,"Jl. Babakan-Jatibogor, Desa Kepunduhan, Kec. Kramat, Kab. Tegal",Kab Tegal,DODO,SBM Tegal I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.45,91.33,92.72,90.60,93.00,58.00,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-07-02,2025-05-14,74-90103,VII,2025,Jl. Cendrawasih No. 38,Kota Makassar,,SBM Sulselbar I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,90.09,93.00,92.72,89.50,95.00,69.78,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-05-14,2025-05-14,54-601111,V,2025,Jl. Raya Margorejo Indah No.70,Kota Surabaya,DODO,SBM Surabaya I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,91.11,89.33,100.00,91.60,98.00,61.90,Pasti Pas Good,,"Produk JBU, NFR, Jalur Fast Track"
2025-05-14,2025-05-14,14-243455,I,2025,Jl. Medan - Banda Aceh Desa Bathuphat Timur,Kota Lhokseumawe,DODO,SBM Aceh II Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,89.22,84.33,96.52,93.10,97.50,66.00,Pasti Pas Good,,"NFR, Rompi Khusus"
2025-05-14,2025-05-14,33-13401,III,2025,Jl. Raya Inspeksi Kali Malang Duren Sawit,Kota Jakarta Timur,CODO I,SBM Jabode I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,96.37,96.00,100.00,97.50,100.00,80.70,Pasti Pas Excellent,,
2025-05-14,2025-05-14,34-17512,III,2025,Jl. Raya Cikarang Cibarusa Kec. Cikarang Utara.,Kab Bekasi,DODO,SBM Karawang I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,92.95,92.33,100.00,95.00,98.00,64.50,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-05-14,2025-05-14,34-40332,III,2025,Jl. Desa Ciaro Nangrek Km.42,Kab Bandung,DODO,SBM Bandung II Fuel,DAG2,DAG3,CERTIFIED,NOT CERTIFIED,92.47,92.67,100.00,91.80,91.00,72.06,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-05-14,2025-05-14,44-57417,IV,2025,Jl. Klaten-Jatinom,Kab Klaten,DODO,SBM Yogyakarta III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.99,96.67,95.96,89.10,96.00,57.96,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-05-14,2025-05-14,14-2011102,I,2025,Jl. Kelambir V No.130,Kota Medan,DODO,SBM Medan I Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,90.17,92.67,100.00,92.44,81.50,58.86,Pasti Pas Good,,"NFR, Rompi Khusus"
2025-06-16,2025-05-14,84-99106,VIII,2025,JL. Raya Abepura  Kota Raja No. 77,Kota Jayapura,DODO,SBM Papua I,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.13,85.33,100.00,90.97,100.00,53.40,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,14-2826125,I,2025,Jl. Hang Tuah Pekanbaru,Kota Pekanbaru,,SBM Riau I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.36,88.67,100.00,91.40,90.00,64.76,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-07-02,2025-05-14,54-83209,V,2025,Jl Adi Sucipto Pelembak,Kota Mataram,DODO,SBM NTB I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,85.43,85.00,100.00,86.45,68.00,58.40,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-05-14,2025-05-14,24-352127,II,2025,"Jl. Wolter Monginsidi, Telukbetung Utara",Kota Bandar Lampung,DODO,SBM Lampung I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.68,94.33,100.00,86.60,91.00,59.60,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-05-14,2025-05-14,64-75205,VI,2025,Jl. Soekarno Hatta Km.34 Loa Janan Samarinda,Kab KutaiKartanegara,DODO,SBM Kaltimut II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,94.46,96.67,100.00,94.20,98.00,68.16,Pasti Pas Good,,"Jalur Fast Track, Produk JBU"
2025-05-14,2025-05-14,34-15127,III,2025,"RJH5+CV8, Jl. Moh. Toha, RT.001/RW.008, Bugel, Kec. Karawaci, Kota Tangerang, Banten 15113",Kota Tangerang,DODO,SBM Banten I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,85.42,82.33,100.00,86.15,87.50,47.41,Pasti Pas Good,,"NFR, Jalur Fast Track, Rompi Khusus, Produk JBU"
2025-05-14,2025-05-14,64-78120,VI,2025,Jl. Panglima Aim Kel. Tanjung Hulu Kec. Pontianak Timur,Kota Pontianak,,SBM Kalbar I Fuel,DAG1,DAG2,CERTIFIED,NOT CERTIFIED,90.51,93.33,98.99,95.35,93.50,43.76,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR, Rompi Khusus"
2025-05-14,2025-05-14,24-331153,II,2025,"Jl. Raya Sungailiat, Merawang",Kab Bangka,DODO,SBM Babel I,TAGE1,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,92.21,95.33,99.09,94.30,90.00,60.16,Basic,APAB,"APAB, NFR, Produk JBU"
2025-07-02,2025-05-14,44-52107,IV,2025,Jl. Raya Kramat,Kab Tegal,DODO,SBM Tegal I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,86.74,94.00,93.06,87.08,80.00,51.80,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-05-14,2025-05-14,44-53306,IV,2025,Jl. Mayjen Soengkono Km 4.5 Kalimanah,Kab Purbalingga,DODO,SBM Tegal III Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.87,99.33,100.00,90.32,100.00,70.00,Pasti Pas Excellent,,
2025-05-14,2025-05-14,54-80145,V,2025,Jl. By Pass Ngurah Rai No.88 Sanur,Kota Denpasar,DODO,SBM Bali I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,86.44,85.00,98.99,88.55,88.50,46.33,Pasti Pas Good,,"Produk JBU, NFR, Jalur Fast Track, Rompi Khusus"
2025-05-14,2025-05-14,34-11511,III,2025,Jl. Kemanggisan Angsana,Kota Jakarta Barat,DODO,SBM Jabode II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,96.52,96.67,100.00,94.60,100.00,86.00,Pasti Pas Excellent,,
2025-05-14,2025-05-14,34-45147,III,2025,Jl. Raya Ciwaringin Cirebon,Kab Cirebon,DODO,SBM Cirebon I Fuel,TAGE2,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,83.62,78.00,92.72,82.41,90.00,69.26,Basic,Masa Berlaku APAR,"Jalur Fast Track, Masa Berlaku APAR, Produk JBU, NFR"
2025-05-14,2025-05-14,33-16901,III,2025,Jl. Tol Jagorawi Km. 21,Kab Bogor,CODO I,SBM Jabode V Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,93.18,96.67,100.00,90.70,100.00,60.37,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,44-52221,IV,2025,"Jl. Pejagan Ketanggungan, Limbangan",Kab Brebes,DODO,SBM Tegal I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.93,98.67,93.38,92.25,100.00,88.70,Pasti Pas Excellent,,
2025-05-14,2025-05-14,34-45212,III,2025,"Jl. Raya Sukra Wetan, Kec. Sukra, Indramayu",Kab Indramayu,DODO,SBM Cirebon II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,94.32,96.67,99.04,92.80,98.00,72.50,Pasti Pas Excellent,,
2025-06-24,2025-05-14,54-61265,V,2025,Jl. Balong Bendo Wonokupang Sidoarjo,Kab Sidoarjo,DODO,SBM Surabaya II Fuel,DAE,DAE,CERTIFIED,CERTIFIED,90.87,87.33,100.00,92.56,100.00,61.40,Pasti Pas Excellent,,
2025-07-02,2025-05-14,54-67128,V,2025,Jl. Raya Sedarum Kec.Nguling,Kab Pasuruan,DODO,SBM Malang I Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,86.42,89.33,92.70,88.35,91.00,50.40,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-07-02,2025-05-14,44-50504,IV,2025,Jl. Raya Soekarno Hatta Km.7,Kab Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,94.06,96.67,99.04,95.50,98.00,64.50,Pasti Pas Good,,Jalur Fast Track
2025-05-14,2025-05-14,54-67302,V,2025,Jl. Gatot Subroto No. 31,Kab Lumajang,,SBM Malang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.67,88.33,100.00,88.90,96.00,47.93,Pasti Pas Good,,"Jalur Fast Track, NFR, Produk JBU"
2025-05-14,2025-05-14,44-50217,IV,2025,"Jl. Raya Semarang-Boja, Jatisari Mijen",Kota Semarang,DODO,SBM Semarang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.8,95.33,100.00,94.35,71.00,52.26,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-05-14,2025-05-14,34-45168,III,2025,"Jl. Sultan Ageng Tirtayasa, Kedungdawa, Kedawung, Kabupaten Cirebon, Jawa Barat 45153",Kab Cirebon,DODO,SBM Cirebon I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,93.22,95.33,100.00,93.39,97.00,62.46,Pasti Pas Good,,"Produk JBU, NFR"
2025-05-14,2025-05-14,34-15145,III,2025,"Jl. Halim Perdana Kusuma, Jurumudi",Kota Tangerang,DODO,SBM Banten I Fuel,TAGE2,TAGE3,CERTIFIED,NOT CERTIFIED,88.9,97.33,93.06,85.24,97.00,50.51,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-14,2025-05-14,54-67313,V,2025,Ds. Labruk-Lumajang,Kab Lumajang,DODO,SBM Malang II Fuel,TAGE3,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,89.23,93.33,100.00,90.70,91.00,39.93,Basic,PELUMAS,"Produk JBU, NFR, PELUMAS"
2025-07-02,2025-05-14,64-70102,VI,2025,Jl. Adiyaksa Banjarmasin,Kota Banjarmasin,DODO,SBM Kalsel I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,84.78,84.33,100.00,86.48,61.50,60.10,Pasti Pas Good,,"NFR, Produk JBU, Rompi Khusus, Jalur Fast Track"
2025-05-14,2025-05-14,14-255592,I,2025,Jl. Raya Terminal Jati Pariaman,Kota Pariaman,DODO,SBM Sumatera Barat I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,90.07,92.89,98.08,93.24,86.00,55.31,Pasti Pas Good,,NFR
2025-07-02,2025-05-14,54-65383,V,2025,"Ds. Tlekung, Batu",Kota Malang,DODO,SBM Malang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.78,86.00,100.00,91.98,97.50,68.30,Pasti Pas Good,,"Produk JBU, NFR, Rompi Khusus"
2025-05-14,2025-05-14,54-65182,V,2025,"Jl. Raya Banjarejo, Pakis, Kab. Malang",Kab Malang,,SBM Malang I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,88.57,93.00,96.17,85.34,82.50,65.08,Pasti Pas Good,,"NFR, Rompi Khusus"
2025-05-14,2025-05-14,34-42122,III,2025,"Jl. Raya Serang-Cilegon KM. 7, Pelamunan",Kab Serang,DODO,SBM Banten II Fuel,TAGE3,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,78.48,95.33,77.00,72.04,92.50,31.36,Basic,PELUMAS,"NFR, PELUMAS, Jalur Fast Track, Produk JBU, Rompi Khusus"
2025-05-14,2025-05-14,34-40508,III,2025,Jl. Raya Ciburuy-Padalarang,Kab Bandung Barat,DODO,SBM Bandung II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.07,95.33,100.00,92.20,90.00,50.26,Pasti Pas Good,,"NFR, Jalur Fast Track, Produk JBU"
2025-05-14,2025-05-14,44-57413,IV,2025,"Jl. Klaten - Delanggu, Banaran, Kaliwingko",Kab Klaten,DODO,SBM Yogyakarta III Fuel,DAGE,TAGE1,NOT CERTIFIED,NOT CERTIFIED,80.84,88.67,84.48,76.20,95.00,41.56,Pasti Pas Good,"APAB, PELUMAS","APAB, PELUMAS, NFR, Produk JBU, Jalur Fast Track"
2025-05-14,2025-05-14,54-65335,V,2025,Jl. Panglima Sudirman No.84,Kota Batu,DODO,SBM Malang I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,92.16,87.00,100.00,92.76,100.00,75.08,Pasti Pas Excellent,,
2025-05-14,2025-05-14,24-37222,II,2025,Jl.Lintas Sumatera Sungai Mengkuang,Kab Bungo,DODO,SBM Jambi II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.92,93.00,93.03,94.25,98.00,74.40,Pasti Pas Good,,NFR
2025-07-02,2025-05-14,44-56105,IV,2025,"Jl. Urip Sumoharjo, Ds. Canguk",Kota Magelang,DODO,SBM Yogyakarta II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.6,99.00,100.00,89.70,93.00,36.56,Pasti Pas Good,,"Produk JBU, Jalur Fast Track, NFR"
2025-05-14,2025-05-14,34-45303,III,2025,Jl. Raya Pangeran Kornel Samoja,Kab Sumedang,DODO,SBM Bandung III Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,87.43,84.33,100.00,87.35,86.00,60.60,Pasti Pas Good,,"Jalur Fast Track, NFR"
2025-05-14,2025-05-14,34-40522,III,2025,Jl. Raya Baros No. E 47,Kota Cimahi,DODO,SBM Bandung I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,92.73,93.33,100.00,90.70,100.00,65.91,Pasti Pas Excellent,,
2025-05-14,2025-05-14,44-55719,IV,2025,"Jl. Sedayu - Gesikan, Kayuhan Kulon,  Desa Triwidadi, Kec. Pajangan , Kab. Bantul",Kab Bantul,DODO,SBM Yogyakarta I Fuel,DAG2,DAG3,CERTIFIED,NOT CERTIFIED,93.03,96.67,100.00,96.25,92.50,55.18,Pasti Pas Good,,"NFR, Produk JBU, Rompi Khusus"
2025-05-14,2025-05-14,44-56217,IV,2025,"JL. Raya Secang-Semarang, Soropadan, Temanggung",Kab Temanggung,,SBM Semarang II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,89.91,91.67,100.00,90.65,97.50,45.40,Pasti Pas Good,,"NFR, Rompi Khusus"
2025-05-14,2025-05-14,44-55539,IV,2025,"Jl. Pandanaran, Candi Dukuh, Sardonoharjo, Ngaglik, Sleman",Kab. Sleman,DODO,SBM Yogyakarta I Fuel,TAG1,TAG2,CERTIFIED,NOT CERTIFIED,90.43,98.67,92.33,92.06,98.00,49.06,Pasti Pas Good,,"Jalur Fast Track, Produk JBU, NFR"
2025-05-14,2025-05-14,64-78106,VI,2025,Jl. Moh. Yamin,Kota Pontianak,,SBM Kalbar I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,91.95,88.33,99.13,89.37,95.00,83.30,Pasti Pas Excellent,,
2025-05-14,2025-05-14,14-255588,I,2025,Jl. Simpang Empat toboh Kampung dalam,Kab Padang Pariaman,DODO,SBM Sumatera Barat I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,90.69,92.22,100.00,91.50,96.00,51.46,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,54-67118,V,2025,"Jl. Soekarno-Hatta, Karang Ketuk",Kota Pasuruan,DODO,SBM Malang I Fuel,TAGE1,TAGE2,CERTIFIED,NOT CERTIFIED,92.05,92.00,100.00,92.37,100.00,59.65,Pasti Pas Good,,"NFR, Produk JBU"
2025-05-14,2025-05-14,44-55507,IV,2025,"Jl. Raya Turi - Pakem Km.1, Mangunan",Kab Sleman,DODO,SBM Yogyakarta I Fuel,DAE,DAE,CERTIFIED,CERTIFIED,92.28,99.33,92.72,89.90,100.00,66.86,Pasti Pas Excellent,,
2025-06-17,2025-05-14,34-16121,III,2025,Jl. Raya Pahlawan,Kota Bogor,DODO,SBM Jabode IV Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,90.4,96.67,91.67,94.35,100.00,50.28,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,44-55706,IV,2025,Jl. Urip Sumoharjo Gose,Kab Bantul,DODO,SBM Yogyakarta I Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,91.7,96.00,100.00,94.00,93.00,48.04,Pasti Pas Good,,"Jalur Fast Track, NFR, Produk JBU"
2025-05-14,2025-05-14,34-42105,III,2025,"Jl. Raya Serang - Cilegon KM. 6, Serang",Kota Serang,DODO,SBM Banten II Fuel,TAGE3,DAGE,CERTIFIED,NOT CERTIFIED,93.31,93.33,100.00,93.80,98.00,67.60,Pasti Pas Good,,NFR
2025-05-14,2025-05-14,23-37215,II,2025,Jl. Lintas Sumatera KM. 20 Bungo-Bangko Ds. Senamat Kec. Pelepat,Kab Bungo,CODO I,SBM Jambi II Fuel,DAGE,DAGE,CERTIFIED,NOT CERTIFIED,86.07,89.33,88.88,92.81,93.00,47.16,Pasti Pas Good,,"Jalur Fast Track, NFR, Produk JBU"
2025-05-14,2025-05-14,34-15103,III,2025,Jl. Raya mauk KM 25 Tangerang,Kota Tangerang,DODO,SBM Banten I Fuel,TAGE3,Re-CAE1,NOT CERTIFIED,NOT CERTIFIED,86.5,90.33,96.17,84.85,99.00,36.64,Basic,Grounding,"NFR, Produk JBU, Grounding"
